#Transcriptomic changes in joint tissues during the development of osteoarthritis (OA) are of interest for the discovery of biomarkers and mechanisms of disease. The objective of this study was to use the rat medial meniscus transection (MMT) model to discover stage and tissue-specific transcriptomic changes. Sham or MMT surgeries were performed in mature rats. Cartilage, menisci and synovium were scored for histopathological changes at 2, 4 and 6 weeks post-surgery and processed for RNA-sequencing. Differentially expressed genes (DEG) were used to identify pathways and mechanisms. Published transcriptomic datasets from animal models and human OA were used to confirm and extend present findings. The total number of DEGs was already high at 2 weeks (723 in meniscus), followed by cartilage (259) and synovium (42) and declined to varying degrees in meniscus and synovium but increased in cartilage at 6 weeks. The most upregulated genes included tenascins. The 'response to mechanical stimulus' and extracellular matrix-related pathways were enriched in both cartilage and meniscus. Pathways that were enriched in synovium at 4 weeks indicate processes related to synovial hyperplasia and fibrosis. Synovium also showed upregulation of IL-11 and several MMPs. The mechanical stimulus pathway included upregulation of the mechanoreceptors PIEZO1, PIEZO2 and TRPV4 and nerve growth factor. Analysis of data from prior RNA-sequencing studies of animal models and human OA support these findings. These results indicate several shared pathways that are affected during OA in cartilage and meniscus and support the role of mechanotransduction and other pathways in OA pathogenesis.
gene	cartilage 2-week	cartilage 2-week p-value	cartilage 4-week	cartilage 4-week p-value	cartilage 6-week	cartilage 6-week p-value	meniscus 2-week	meniscus 2-week p-value	meniscus 4-week	meniscus 4-week p-value	meniscus 6-week	meniscus 6-week p-value	synovium 2-week	synovium 2-week p-value	synovium 4-week	synovium 4-week p-value	synovium 6-week	synovium 6-week p-value
Nme2	0.0	1.0	0.0	1.0	0.0	1.0	0.390999546	3.61619e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nnat	0.0	1.0	0.0	1.0	-2.272234379	0.027187964	-1.732142191	0.004252619	-1.964269871	0.002954106	-2.758147949	2.44648e-06	0.0	1.0	0.0	1.0	-1.275113704	0.011960853
Nol6	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.847805615	0.041763437	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Notum	0.0	1.0	-2.010609277	1.93496e-06	-1.62799052	0.000478322	-1.816752124	0.035607197	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nox4	0.0	1.0	0.0	1.0	0.0	1.0	1.578735101	0.002918933	1.427631413	0.009884575	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Npas2	0.0	1.0	0.89974688	6.92314e-06	0.744498103	0.003919061	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Npc2	0.65455265	0.003875603	0.0	1.0	0.0	1.0	0.362390347	0.030021996	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Npdc1	0.0	1.0	0.0	1.0	0.0	1.0	0.500626626	0.006528308	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nphp1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.644671319	0.030760744	0.0	1.0
Npy1r	0.0	1.0	0.0	1.0	0.0	1.0	-0.950647619	0.006988198	0.0	1.0	-0.807661192	0.041051548	0.0	1.0	0.0	1.0	0.0	1.0
Nr1d1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.519236156	0.024385498	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nr2c2ap	0.968238998	0.000371482	1.18423968	1.58907e-08	1.085616573	9.45566e-08	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nr2f2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.74044827	0.001981295	-0.548164178	0.005839425	0.0	1.0	0.0	1.0	0.0	1.0
Nr4a2	1.266923431	0.000170951	0.0	1.0	1.323866439	0.001176944	1.054044535	0.011254202	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nrn1	0.0	1.0	0.0	1.0	-0.689538467	0.03215541	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nrtn	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.837499159	0.036118404	0.0	1.0	0.0	1.0	0.0	1.0
Nt5dc2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.078368637	0.013777507	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nt5e	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.462189783	0.039831891	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ntng1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.672905505	0.030836521	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ntrk2	0.0	1.0	0.0	1.0	0.0	1.0	-0.720371112	0.000937073	-0.581511064	0.030513762	-0.911918947	0.001099238	0.0	1.0	0.0	1.0	0.0	1.0
Nucb1	0.0	1.0	0.0	1.0	0.407181406	0.034570851	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nuf2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.945890497	0.047679972	0.0	1.0	0.0	1.0	0.0	1.0
Nusap1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.751185585	0.033766326	0.0	1.0	0.0	1.0	0.0	1.0
Nxf1	0.0	1.0	0.0	1.0	0.0	1.0	0.335283023	0.024612268	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Oaf	0.0	1.0	0.0	1.0	0.0	1.0	0.653795839	0.000494454	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Olfm1	1.433377553	3.49676e-05	0.0	1.0	1.415444975	0.000908557	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Olfml2b	0.0	1.0	0.0	1.0	0.0	1.0	0.50407355	0.006652464	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Olfml3	0.0	1.0	0.0	1.0	0.0	1.0	0.677245902	0.000620092	0.718400815	0.000192203	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ost4	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.399132892	0.01709161	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ostc	0.518421299	0.001558192	0.0	1.0	0.483408508	0.029595543	0.454907746	0.039314949	0.725353574	0.000112013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Oxr1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.35853157	0.036118404	0.0	1.0	0.0	1.0	0.0	1.0
P2ry14	0.0	1.0	0.0	1.0	0.0	1.0	-2.094296451	0.019369876	0.0	1.0	-2.183912315	0.028041671	0.0	1.0	0.0	1.0	0.0	1.0
P3h1	0.0	1.0	0.0	1.0	0.429313278	0.042862295	0.652582292	1.32768e-05	0.0	1.0	0.51588388	0.012573485	0.0	1.0	0.0	1.0	0.0	1.0
P3h2	0.781514591	0.021647919	0.749986384	0.029098367	0.776605834	0.013339972	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
P3h3	0.0	1.0	0.0	1.0	0.0	1.0	0.716306878	1.69682e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
P3h4	0.0	1.0	0.0	1.0	0.513356233	0.007450954	0.660869006	0.021961639	0.0	1.0	0.733171581	0.000969646	0.0	1.0	0.0	1.0	0.0	1.0
P4ha1	0.0	1.0	0.0	1.0	0.534745202	0.002054897	0.0	1.0	0.639870427	0.001389614	0.428273424	0.014793379	0.0	1.0	0.0	1.0	0.0	1.0
P4ha2	0.0	1.0	0.0	1.0	0.587886636	6.78329e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
P4hb	0.0	1.0	0.0	1.0	0.0	1.0	0.413405144	0.00025899	0.320246511	0.023250766	0.315730081	0.030392794	0.0	1.0	0.0	1.0	0.0	1.0
PCOLCE2	0.0	1.0	0.0	1.0	0.0	1.0	-0.825336361	5.08264e-07	-0.823837506	2.66994e-05	0.0	1.0	-1.227371674	0.003218034	0.0	1.0	0.0	1.0
Pabpc1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.429097253	0.000811266	0.316740046	0.015195995	0.0	1.0	0.0	1.0	0.0	1.0
Pabpc4	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.589240393	0.007431192	0.0	1.0	0.0	1.0	0.0	1.0
Pam	0.0	1.0	0.0	1.0	0.0	1.0	-0.464137141	0.001002109	-0.383732743	0.042624185	-0.450065286	0.000317627	0.0	1.0	0.0	1.0	0.0	1.0
Pamr1	0.0	1.0	0.0	1.0	0.0	1.0	2.785592451	5.21778e-08	2.105591631	0.002626646	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pappa	1.83816799	0.011634004	1.599003616	0.012638074	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pappa2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-2.01679371	0.01924484	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Papss2	0.0	1.0	0.0	1.0	0.460691357	0.002779802	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Park7	0.427459564	0.042499032	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Parm1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.080932999	0.004457039	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Parva	0.0	1.0	0.0	1.0	0.0	1.0	0.476860274	0.003929574	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pbx3	0.0	1.0	0.0	1.0	0.0	1.0	0.804190864	3.27732e-05	0.670214976	0.001889377	0.636964032	0.002980011	0.0	1.0	0.0	1.0	0.0	1.0
Pc	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.103882159	0.007149296	0.0	1.0	0.0	1.0	-1.387404565	0.000386906
Pck1	0.0	1.0	0.0	1.0	0.0	1.0	-1.567581493	0.011501183	0.0	1.0	-2.835280735	6.71164e-07	0.0	1.0	0.0	1.0	-1.621601851	0.00869748
Pcolce	0.633992895	0.035693512	0.0	1.0	0.0	1.0	0.516642094	3.1835e-05	0.510807778	0.001572637	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pcp4l1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.632550628	0.009267587	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pcsk5	2.647730451	6.27152e-15	2.867194504	5.0278699999999996e-42	2.574605671	4.30691e-39	0.940177557	0.001452105	0.0	1.0	0.744733952	0.002448978	0.0	1.0	0.0	1.0	0.0	1.0
Pcsk6	0.0	1.0	0.0	1.0	0.0	1.0	-0.611436237	0.002436158	-0.549148382	0.020647513	-0.50050759	0.005839425	0.0	1.0	0.0	1.0	0.0	1.0
Pdcd4	0.0	1.0	0.0	1.0	0.0	1.0	-0.384072114	0.012711618	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pde2a	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.214581554	2.99753e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pde3b	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.364006561	0.007717708	0.0	1.0	0.0	1.0	0.0	1.0
Pde6h	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.302324957	0.040448866	0.0	1.0	0.0	1.0	0.0	1.0
Pdgfc	1.40472496	0.010221944	0.0	1.0	1.189298334	0.028448979	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pdgfd	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.213164888	0.000472906	0.0	1.0	0.0	1.0	0.0	1.0
Pdgfrb	0.0	1.0	0.0	1.0	0.0	1.0	0.895467345	7.19862e-18	0.417223558	0.024505908	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pdlim3	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.948306454	0.034945044	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pdlim4	0.927530657	0.001833812	0.54598888	0.01707772	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pdlim7	0.565403716	0.015102789	0.643915201	0.005942571	0.0	1.0	0.729843799	2.30355e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pdpn	0.0	1.0	0.0	1.0	0.0	1.0	0.746146883	9.08828e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pdzd2	0.0	1.0	-0.87290479	0.04318777	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pdzd4	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.992409502	0.016339232	0.0	1.0	0.0	1.0	0.0	1.0
Pear1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.615603622	0.038886049	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pecr	0.0	1.0	0.0	1.0	-0.854160333	0.043684687	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Peg3	0.0	1.0	0.0	1.0	0.0	1.0	-0.790677406	0.002130152	0.0	1.0	-0.791970827	3.03668e-05	0.0	1.0	0.0	1.0	0.0	1.0
Penk	-1.236494331	0.000933579	-1.703586339	0.00662049	-1.230514014	4.68833e-10	-1.516907047	0.01435808	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pex11a	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.137504738	0.02381834
Pfkfb3	0.0	1.0	0.0	1.0	0.536104041	0.013237924	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pfkp	0.0	1.0	0.0	1.0	0.582884461	0.015254869	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pgam1	0.0	1.0	0.43227943	0.005672097	0.599752885	3.25155e-07	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pgk1	0.0	1.0	0.0	1.0	0.552576768	3.96512e-06	0.0	1.0	0.0	1.0	0.513820367	0.000426785	0.0	1.0	0.0	1.0	0.0	1.0
Phactr1	0.0	1.0	0.0	1.0	0.0	1.0	1.052954011	0.000875247	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Phf1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.723841079	0.000442139	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Phgdh	0.0	1.0	0.0	1.0	0.0	1.0	-0.75205002	0.012536174	0.0	1.0	-1.263911874	0.004404511	0.0	1.0	0.0	1.0	0.0	1.0
Phlda1	0.951935932	3.85286e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Phyh	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.474682704	0.002225617	0.0	1.0	0.0	1.0	0.0	1.0
Pid1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.638278642	0.010542335	0.0	1.0	0.0	1.0	0.0	1.0
Piezo1	0.550678308	0.005292768	0.568495595	0.000653925	0.575350212	0.000169905	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Piezo2	0.0	1.0	-0.612247327	0.031820138	0.0	1.0	1.187673387	0.024921886	0.0	1.0	0.594503955	0.015577253	0.0	1.0	0.0	1.0	0.0	1.0
Pik3ip1	-0.909264709	0.028683551	-0.89427076	0.01846593	-0.920020832	0.029894747	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pik3r1	0.613100414	0.008495252	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pink1	0.0	1.0	-0.619887797	0.007807236	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pkd1	0.0	1.0	0.0	1.0	0.0	1.0	0.548471435	7.42471e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pkhd1l1	0.0	1.0	0.0	1.0	0.0	1.0	-0.931919398	0.023608366	0.0	1.0	0.0	1.0	0.0	1.0	-1.193601218	0.022446186	0.0	1.0
Pkn1	0.0	1.0	0.0	1.0	-0.592794552	0.03412588	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pkn3	0.0	1.0	0.622046284	0.019754048	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pla2g16	0.0	1.0	0.0	1.0	-0.609266391	0.045274115	-0.96239253	3.84671e-06	-0.771687479	0.001108684	-1.501072769	3.27452e-06	0.0	1.0	0.0	1.0	-0.765703833	0.017868447
Pla2g2a	0.0	1.0	0.0	1.0	0.0	1.0	-1.780806734	4.35451e-12	-2.184916278	1.00084e-22	-1.365161099	0.000696657	-2.426848784	1.01952e-13	0.0	1.0	0.0	1.0
Pla2g5	0.0	1.0	0.0	1.0	0.0	1.0	-0.997469068	0.000892108	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pla2g7	2.294532637	0.000129252	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plac9	0.0	1.0	0.0	1.0	0.0	1.0	-0.995773678	8.60644e-12	-1.111685171	7.59801e-11	-0.823602347	1.0535e-06	-0.619399152	0.005429875	0.0	1.0	0.0	1.0
Plagl1	0.0	1.0	0.0	1.0	0.0	1.0	0.7755773	0.03732528	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plcb4	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.486538534	0.01597224	0.0	1.0	0.0	1.0	0.0	1.0
Plce1	0.0	1.0	0.0	1.0	0.0	1.0	0.652725001	0.048682845	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plec	0.0	1.0	0.0	1.0	0.364311265	0.02107265	0.296161315	0.041621405	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plek2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.680374347	0.033680235	0.0	1.0	0.0	1.0	0.0	1.0
Plekha1	0.890108335	0.000909533	0.0	1.0	0.793172591	0.002136277	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plekhb1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.5426924	2.74019e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plekhf1	0.0	1.0	0.0	1.0	0.0	1.0	0.700453312	0.002674775	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plin1	0.0	1.0	0.0	1.0	0.0	1.0	-1.323071147	0.031561798	-1.40339608	0.020282564	-2.682142666	2.26687e-06	0.0	1.0	0.0	1.0	-1.218995569	1.93035e-06
Plk1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.056411291	0.048896155	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plk2	0.0	1.0	1.525605092	0.037769742	0.0	1.0	0.0	1.0	-0.805234596	0.002279234	-0.60928954	0.049009433	0.0	1.0	0.0	1.0	0.0	1.0
Pln	0.0	1.0	0.0	1.0	0.0	1.0	-0.676585632	0.044572878	-1.15699521	0.003573824	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plod1	0.0	1.0	0.0	1.0	0.494689676	0.005017653	0.683787591	3.19252e-07	0.0	1.0	0.364978453	0.04503642	0.0	1.0	0.0	1.0	0.0	1.0
Plod2	0.0	1.0	0.527534396	0.00033649	0.617473585	7.56509e-06	0.0	1.0	0.70357246	7.96961e-05	0.663465474	1.37146e-05	0.0	1.0	0.0	1.0	0.0	1.0
Plod3	0.635736227	0.00129813	0.476595495	0.030006213	0.747388166	2.51897e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pls3	0.0	1.0	0.43047008	0.00473472	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plscr3	0.0	1.0	0.0	1.0	0.0	1.0	0.55808614	0.025914438	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plscr4	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.8920327	0.012740347	0.0	1.0	0.0	1.0	0.0	1.0
Pltp	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.570170303	0.000232681	0.0	1.0	0.0	1.0	0.0	1.0
Plvap	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.688606245	0.000325763	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plxdc2	0.0	1.0	0.0	1.0	0.0	1.0	0.819006456	0.000971742	0.542138554	0.029947779	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plxna2	0.0	1.0	0.0	1.0	0.0	1.0	0.689629215	0.0096576	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Plxnd1	0.0	1.0	0.0	1.0	-0.978863694	0.032149132	0.0	1.0	-0.477221268	0.005125652	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pmepa1	0.763705864	1.16667e-05	0.909911836	1.81606e-07	0.660136351	0.007398432	0.908412413	3.1309600000000004e-18	0.82622418	6.99734e-09	0.533577797	2.449e-05	0.0	1.0	0.0	1.0	0.0	1.0
Pmfbp1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.324020989	0.000107428	-0.797803677	0.018698573	0.0	1.0	0.0	1.0	0.0	1.0
Pmp22	0.0	1.0	0.393067068	0.027956776	0.395594245	0.036150898	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Podnl1	0.0	1.0	0.0	1.0	0.0	1.0	1.702099341	2.13099e-07	2.114914622	3.46051e-10	1.280137312	0.006059971	0.0	1.0	0.0	1.0	0.0	1.0
Pola2	0.0	1.0	0.0	1.0	0.0	1.0	-0.715401722	0.038395911	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Polr2e	-0.343261171	0.048434547	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Postn	0.0	1.0	1.631439877	0.003646669	0.0	1.0	2.453756228	3.47707e-11	1.185646158	0.00172029	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Pou2af1	0.0	1.0	0.0	1.0	0.0	1.0	-0.912366686	0.018730837	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ppap2a	0.0	1.0	0.651470208	0.025996724	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ppap2b	0.0	1.0	0.0	1.0	0.0	1.0	-1.10043437	1.14216e-23	-0.733595266	1.89462e-05	-0.808888202	5.96028e-12	0.0	1.0	0.0	1.0	0.0	1.0
Pparg	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.142712514	0.044705277	-1.035449174	0.02734872	0.0	1.0	0.0	1.0	-0.924408303	0.039627375
Ppat	0.719637078	0.031881685	0.0	1.0	0.768297506	0.012948107	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ppfia1	0.0	1.0	0.0	1.0	0.0	1.0	0.951531377	0.001714146	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ppib	0.0	1.0	0.0	1.0	0.0	1.0	0.270458317	0.017815599	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ppic	0.0	1.0	0.0	1.0	0.0	1.0	1.102331813	1.34466e-11	0.964606956	4.10856e-12	0.605633236	1.32008e-05	0.0	1.0	0.0	1.0	0.0	1.0
Ppl	0.0	1.0	0.0	1.0	0.0	1.0	-0.936516087	0.000636282	0.0	1.0	-0.809757983	0.000142169	0.0	1.0	0.0	1.0	0.0	1.0
Ppp1r14a	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.58000352	0.006302589	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ppp1r14b	0.0	1.0	0.0	1.0	0.0	1.0	0.424091172	0.011701346	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ppp1r1a	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.528293554	0.011540962	-1.958391304	0.000350183	0.0	1.0	0.0	1.0	0.0	1.0
Ppp1r1b	0.0	1.0	0.0	1.0	0.418642752	0.007398432	0.0	1.0	-1.137819548	8.6792e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ppp1r3c	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.781698639	0.010400754	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ppp2r5a	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.393997128	0.039084852	0.0	1.0	0.0	1.0	0.0	1.0
Pprc1	0.0	1.0	0.0	1.0	0.0	1.0	0.59327277	0.021944104	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Prdm16	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.125242364	0.005538593	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Prdx1	0.0	1.0	0.0	1.0	0.405831575	0.023950722	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Prdx2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.403024659	0.027480314	0.0	1.0	0.0	1.0	0.0	1.0
Prdx5	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.473903302	0.011308906	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Prelp	0.0	1.0	0.420207402	0.00068273	0.563798427	0.000513729	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Prex2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.605275983	0.017818684	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Prkaa1	0.0	1.0	0.560489533	0.048460092	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
