Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sialidosis disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m2362	0.111111111111111	0.1	0.142857142857143	0	0.142857142857143	0.125	0	0.125	0.125	0.125	0.125	0.142857142857143	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3247	0.111111111111111	0.1	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.125	0.142857142857143	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3251	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3258	0.142857142857143	0.125	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m1632	0.111111111111111	0.1	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0.125	0.1	0.125	0.125	0.142857142857143	0.1	0.1	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3261	0.142857142857143	0.125	0.2	0	0.2	0.166666666666667	0	0.166666666666667	0.125	0.166666666666667	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1094	0.0909090909090909	0.0833333333333333	0.111111111111111	0	0.125	0.111111111111111	0	0.111111111111111	0.0909090909090909	0.111111111111111	0.1	0.111111111111111	0.0909090909090909	0.0909090909090909	0	0	0.125	0.125	0.125
m1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1201	0.142857142857143	0.125	0.2	0	0.2	0.2	0	0.166666666666667	0.142857142857143	0.166666666666667	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m1211	0.142857142857143	0.125	0.2	0	0.2	0.2	0	0.166666666666667	0.142857142857143	0.166666666666667	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m1214	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m1217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1253	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
