Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	metachromatic leukodystrophy	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sandhoff disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m3878	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3880	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3881	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3882	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.111111111111111	0	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3883	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3891	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3892	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3898	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m3899	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3914	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m3915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3920	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3921	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3929	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3933	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3934	0.111111111111111	0.1	0.142857142857143	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m3935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3937	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3939	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.25	0.25	0.25
m3940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3942	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3943	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3944	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3945	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3946	0.1	0.0909090909090909	0.125	0	0	0	0	0	0	0.1	0	0.111111111111111	0.125	0.1	0.1	0	0	0.125	0.125	0.125
m3947	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3949	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3953	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.166666666666667	0	0.142857142857143	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3954	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m3955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3970	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3975	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3977	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.25	0.25	0.25
m3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3982	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3983	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3986	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3990	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3994	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3995	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3999	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4000	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4001	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m4002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4004	0.111111111111111	0.1	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m4005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4007	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4011	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4012	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m4013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4014	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m4015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4018	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m4019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4025	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.25	0	0.166666666666667	0.2	0.25	0.25	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4027	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m4028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4029	0.111111111111111	0.1	0.166666666666667	0	0	0	0	0	0	0.125	0	0.125	0.142857142857143	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m4030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4033	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4037	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4045	0.1	0.0909090909090909	0.125	0	0	0	0	0	0	0.1	0	0.111111111111111	0.125	0.1	0.1	0	0	0.125	0.125	0.125
m4046	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4047	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m4048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4053	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m4054	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.25	0.25	0.25
m4055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4057	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.25	0	0.166666666666667	0.2	0.25	0.25	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4058	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4061	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4062	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.25	0.25	0.25
m4063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4071	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m4072	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4079	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4082	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4091	0.1	0.0909090909090909	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.111111111111111	0.125	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m4092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4101	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m4102	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4113	0.111111111111111	0.1	0.142857142857143	0	0	0	0	0	0	0.125	0	0.125	0.142857142857143	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
