Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	metachromatic leukodystrophy	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sandhoff disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m2950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3279	0.153846153846154	0.153846153846154	0	0	0	0	0	0	0	0	0	0.153846153846154	0.153846153846154	0	0	0	0	0	0	0
m3280	1	1	1	0	0	0	0	0	0	13.9892837892462	0	1	1	13.9892837892462	13.9892837892462	0	0	1	1	1
m3281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3296	0	0	23.3560059669405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3305	0	0	0	0	0	0	0	0	0	3.04430406195112	0	0	0	3.04430406195112	3.04430406195112	0	0	0	0	0
m3306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
m3319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3323	5.95079419491184	5.95079419491184	0	0	0	0	0	0	0	0	0	5.95079419491184	5.95079419491184	0	0	0	0	0	0	0
m3324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3335	6	6	6	0	0	0	0	0	0	6.69230769230769	0	6	6	6.69230769230769	6.69230769230769	0	0	6.66666666666667	6.66666666666667	6.66666666666667
m3336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3347	2.33333333333333	2.33333333333333	3.36666666666667	0	0	0	0	0	0	13.8862037500476	0	2.33333333333333	2.33333333333333	13.8862037500476	13.8862037500476	0	0	2.75	2.75	2.75
m3348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3374	0	0	0.724675324675325	0	0	0	0	0	0	0.918360071301248	0	0	0	0.918360071301248	0.918360071301248	0	0	0.367647058823529	0.367647058823529	0.367647058823529
m3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3399	17.2575757575758	17.2575757575758	16.6845238095238	0	0	0	0	0	0	1677.5	0	17.2575757575758	17.2575757575758	1677.5	1677.5	0	0	13	13	13
m3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m54	7.09090909090909	7.09090909090909	6.97619047619048	0	0	0	0	0	0	373.502185875482	0	7.09090909090909	7.09090909090909	373.502185875482	373.502185875482	0	0	5	5	5
m3434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
